date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:25:22	151333/151333	---M--	200	added ('OK')	image/png	etag:%22489fd7e7ef43500564d7563bc49e8f68%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/12.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/12.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/landing.html)
09:25:23	51099/51099	---M--	200	added ('OK')	image/png	etag:%224977af261c92820147bbc90f98e31f6f%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/13.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/13.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/landing.html)
09:25:23	406755/406755	---M--	200	added ('OK')	image/jpeg	etag:%22bf9c4232d44dbbb93b89f63f8abb8c6e%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/banner/banner-3.jpg	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/banner/banner-3.jpg	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/landing.html)
09:25:24	159543/159543	---M--	200	added ('OK')	image/jpeg	etag:%22fcf6b06eeef6a7446aee9e94deffa4e9%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/banner/banner-4.jpg	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/banner/banner-4.jpg	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/landing.html)
09:25:24	206640/206640	---MCZ	200	added ('OK')	application/javascript	etag:W/%22530ecff9056878e7b8c0ea2f3d68650c%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/swiper-bundle.min.js	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/swiper-bundle.min.js	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/landing.html)
09:25:25	1249/1249	---MCZ	200	added ('OK')	application/javascript	etag:W/%2253edf6b679552681640f59fd226cba20%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/custom-swiper.js	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/custom-swiper.js	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/landing.html)
09:25:25	919/919	---M--	200	added ('OK')	application/javascript	etag:%227aa6e820fe3731b3072e675805ff113e%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/range-slider.js	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/range-slider.js	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/landing.html)
09:25:26	68626/68626	---M--	200	added ('OK')	image/png	etag:%229784792c7fe655e25c32d0ad9b1d1c1c%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/21.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/21.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/categories.html)
09:25:26	144494/144494	---M--	200	added ('OK')	image/png	etag:%229c25ca5dfa7395f68de0aea537657deb%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/22.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/22.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/categories.html)
09:25:27	86022/86022	---M--	200	added ('OK')	image/png	etag:%2283b9c8a7a83ca18f6d2119f3554bdc8a%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/23.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/23.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/categories.html)
09:25:27	58302/58302	---M--	200	added ('OK')	image/png	etag:%2203c5e63e169df09eb29a5ee43d868518%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/24.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/24.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/categories.html)
09:25:28	126369/126369	---M--	200	added ('OK')	image/png	etag:%22749ac0899fbc87ae6b23952ab7a2b3e5%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/25.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/25.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/categories.html)
09:25:28	9958/9958	---MCZ	200	added ('OK')	text/html	etag:W/%22c95a59ad6695c39ab312f86b91bc3615%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/checkout.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/checkout.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/cart.html)
09:25:29	8107/8107	---MCZ	200	added ('OK')	text/html	etag:W/%221e3fb6837e6aed2d53d1e1c5efe9cae0%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/payment.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/payment.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/new-card.html)
09:25:30	3835/3835	---MCZ	200	added ('OK')	text/html	etag:W/%2238e95dfa9a1f088ed0928a47a89b79e8%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/create-account.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/create-account.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:30	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jun%202026%2002:25:23%20GMT	https://html-demo-orcin.vercel.app/mobile/fuzzy/ne.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/ne.59.delayed	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:30	7211/7211	---MCZ	200	added ('OK')	text/html	etag:W/%22d82e6bd47dacaf848149515252f5cbf8%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/index.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:31	3803/3803	---MCZ	200	added ('OK')	text/html	etag:W/%22d911df17488c7d2cc4be237acee1dbc2%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/otp.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/otp.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:31	3237/3237	---MCZ	200	added ('OK')	text/html	etag:W/%22f88a77778869deba194f64a9439ad53f%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/reset-password.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/reset-password.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:32	22729/22729	---MCZ	200	added ('OK')	text/html	etag:W/%220f7e5d25b83a0bfe6edb1610d1b8c151%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/product2-details.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/product2-details.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:33	6039/6039	---MCZ	200	added ('OK')	text/html	etag:W/%22944b456670f85c2cf4e4d7501773f750%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/coupon.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/coupon.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:33	5863/5863	---MCZ	200	added ('OK')	text/html	etag:W/%22f85f879e9cbc40f1731a026940433aea%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/new-address.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/new-address.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:34	6836/6836	---MCZ	200	added ('OK')	text/html	etag:W/%223ee8114e5dafd4054347ab46bbe6cbca%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/order-details.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/order-details.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:34	6290/6290	---MCZ	200	added ('OK')	text/html	etag:W/%2215d72ade90acca5d94398f0a98ace240%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/order-tracking.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/order-tracking.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:35	4883/4883	---MCZ	200	added ('OK')	text/html	etag:W/%221c47abf0b8aacafe7f42c139160b8f70%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/shipping-address.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/shipping-address.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:35	5775/5775	---MCZ	200	added ('OK')	text/html	etag:W/%22b8c97288e6a7f00dc08387c28adc81c9%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/shipping.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/shipping.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:36	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jun%202026%2002:25:28%20GMT	https://html-demo-orcin.vercel.app/mobile/fuzzy/manage-delivery-address.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/manage-delivery-address.64.delayed	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:36	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jun%202026%2002:25:29%20GMT	https://html-demo-orcin.vercel.app/mobile/fuzzy/other-setting.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/other-setting.65.delayed	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:37	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jun%202026%2002:25:29%20GMT	https://html-demo-orcin.vercel.app/mobile/fuzzy/voucher.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/voucher.66.delayed	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:37	2827/2827	---MCZ	200	added ('OK')	text/html	etag:W/%2208924014cde64c627e4b36da12b62a60%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/empty-cart.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/empty-cart.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:38	2956/2956	---MCZ	200	added ('OK')	text/html	etag:W/%2292cb9d820188b8612deda69e9f72ca05%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/empty-notification.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/empty-notification.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:38	2825/2825	---MCZ	200	added ('OK')	text/html	etag:W/%22df411bc2ecad5694c57ad3748f185820%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/empty-order-history.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/empty-order-history.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:39	3318/3318	---MCZ	200	added ('OK')	text/html	etag:W/%229f9c01b80ab9a947e1affcf096d88cbf%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/empty-search.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/empty-search.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:39	2925/2925	---MCZ	200	added ('OK')	text/html	etag:W/%22afa004259929adce6616fa2db90205a9%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/empty-wishlist.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/empty-wishlist.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:40	10980/10980	---MCZ	200	added ('OK')	text/html	etag:W/%22b962a40b74a987925b7c1f6f3e8ce432%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/search.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/search.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/page-listing.html)
09:25:40	53938/53938	---M--	200	added ('OK')	image/jpeg	etag:%22fc41923510c56a8809987aea8ee538a1%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/background/auth_bg.jpg	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/background/auth_bg.jpg	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/login.html)
09:25:41	2930/2930	---MCZ	200	added ('OK')	text/html	etag:W/%22b6255accf91d8219aac9d578e5d78f38%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/forgot-password.html	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/forgot-password.html	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/login.html)
09:25:41	869/869	---M--	200	added ('OK')	image/svg+xml	etag:%229387729bd4d3965dc3633079f00cf87a%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/facebook.svg	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/facebook.svg	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/login.html)
09:25:42	1363/1363	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266e1e1447f0722bddcd81ded43d83d0c%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/google.svg	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/google.svg	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/login.html)
09:25:42	2327/2327	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b7149b16b0094d71dcd48a3902140e1e%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/apple.svg	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/apple.svg	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/login.html)
09:25:43	110950/110950	---M--	200	added ('OK')	image/png	etag:%2244da49556c46b743756ada0d2253dbaa%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/14.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/14.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/shop.html)
09:25:43	125556/125556	---M--	200	added ('OK')	image/png	etag:%224ad2b279181e7ca6c7460f77930f9f52%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/15.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/15.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/shop.html)
09:25:44	87243/87243	---M--	200	added ('OK')	image/png	etag:%22a8699037820a643786ec6309e84789da%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/16.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/16.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/shop.html)
09:25:45	122829/122829	---M--	200	added ('OK')	image/png	etag:%22c779fd01505a9cdee8bbc2de29a03e9b%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/17.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/17.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/shop.html)
09:25:45	9830/9830	---MCZ	200	added ('OK')	text/css	etag:W/%2211c0f165c25b51b4f93a2e1935a92063%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/css/vendors/dropzone.min.css	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/css/vendors/dropzone.min.css	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product-details.html)
09:25:45	10591/10591	---M--	200	added ('OK')	image/png	etag:%2222d58bb9abedae14e4b29926474e82d8%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/background/header-bg.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/background/header-bg.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product-details.html)
09:25:46	514083/514083	---M--	200	added ('OK')	image/png	etag:%226fe1d8e246e68fb9df488524b25ee4f1%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/26.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/26.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product-details.html)
09:25:46	97425/97425	---M--	200	added ('OK')	image/png	etag:%22c35cedee761e9d34f8f5251ea7a7a92b%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/27.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/27.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product-details.html)
09:25:47	787/787	---M--	200	added ('OK')	image/svg+xml	etag:%2241ae6a0bed6afdf4b81c88c71e891a85%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/star1.svg	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/star1.svg	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product-details.html)
09:25:47	36024/36024	---M--	200	added ('OK')	image/png	etag:%22733963c84057b7155927a4c4c388f5cc%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/icons/profile2.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/icons/profile2.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product-details.html)
09:25:48	23328/23328	---M--	200	added ('OK')	image/png	etag:%2255a1c4d22f74ec4d5038db6dfef3916c%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/icons/profile3.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/icons/profile3.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product-details.html)
09:25:48	82920/82920	---MCZ	200	added ('OK')	application/javascript	etag:W/%224d5352f4dfe42f86ef65b3439dc00d2c%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/dropzone-min.js	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/dropzone-min.js	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product-details.html)
09:25:49	833/833	---M--	200	added ('OK')	image/svg+xml	etag:%22815faa4bba2f932fa642b4b47ead16c1%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/location-white.svg	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/location-white.svg	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/checkout.html)
09:25:50	96550/96550	---M--	200	added ('OK')	image/gif	etag:%222050b39f0387a0b082364db712ba4a5a%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/gif/success.gif	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/gif/success.gif	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/payment.html)
09:25:50	3287/3287	---M--	200	added ('OK')	image/png	etag:%221c713608e1b5f39d97a4d7d9c7882823%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/logo/logo.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/logo/logo.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:51	138401/138401	---M--	200	added ('OK')	image/png	etag:%226c4729f7fbec3b1fb535f90df2ba32bf%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/design1.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/design1.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:51	405634/405634	---M--	200	added ('OK')	image/png	etag:%22b7831fea0ce9b7a73c9c3772bd94ce39%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/1.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/1.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:52	45054/45054	---M--	200	added ('OK')	image/png	etag:%22b4c18c3a3154dac02f3abfd2931262c3%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/vector1.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/vector1.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:52	12611/12611	---M--	200	added ('OK')	image/png	etag:%2225ed8781feae79df994ad7959c449c24%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/vector2.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/vector2.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:53	27216/27216	---M--	200	added ('OK')	image/png	etag:%221ddae64c206e5aa05de3e661750b8606%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/vector3.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/vector3.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:53	1205947/1205947	---M--	200	added ('OK')	image/png	etag:%22d4efbb2355cd49cea70d7dcb717b3e35%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/2.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/2.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:54	218021/218021	---M--	200	added ('OK')	image/png	etag:%2253a466b6bd27ea8dea0004e637c6e3ea%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/3.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/onboarding/3.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:54	865/865	---M--	200	added ('OK')	image/png	etag:%22cb9f354ccb39e7e4b63f0c5d3b3a156e%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/logo/48.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/logo/48.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:55	498/498	---M--	200	added ('OK')	application/javascript	etag:%220cfb29857ddf07093e1df6fefd92036c%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/homescreen-popup.js	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/homescreen-popup.js	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:55	259/259	---M--	200	added ('OK')	application/javascript	etag:%221a0204f805fb08a1fdff31e297d0e8a4%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/offcanvas-popup.js	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/offcanvas-popup.js	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/index.html)
09:25:56	695/695	---M--	200	added ('OK')	application/javascript	etag:%227a84af24c4e83594547aea132870a364%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/otp.js	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/js/otp.js	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/otp.html)
09:25:57	43952/43952	---M--	200	added ('OK')	image/png	etag:%228b4919f025bf145a433b1dd5697745ed%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/background/product-img-bg.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/background/product-img-bg.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product2-details.html)
09:25:57	53311/53311	---M--	200	added ('OK')	image/png	etag:%222eca8a80af1019f5b519afec5c923a6d%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/29.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/29.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product2-details.html)
09:25:58	667025/667025	---M--	200	added ('OK')	image/png	etag:%22fad652523ab2669e6600499ba32f0baa%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/28.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/28.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product2-details.html)
09:25:58	60195/60195	---M--	200	added ('OK')	image/png	etag:%22af79c3e7390a4feb15ac43b13e329b5e%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/30.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/product/30.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product2-details.html)
09:25:58	254/254	---M--	200	added ('OK')	image/png	etag:%225319c055faa5894628fbdda09df0ba0a%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/effect.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/effect.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product2-details.html)
09:25:59	600/600	---M--	200	added ('OK')	image/png	etag:%228d5fa8b7f4c2f88e3f7daeac1bd2d855%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/effect-dark.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/effect-dark.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/product2-details.html)
09:26:00	1809/1809	---M--	200	added ('OK')	image/png	etag:%225781ea4c5201ec40056e47f48f7bcc56%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/subtract.png	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/subtract.png	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/coupon.html)
09:26:00	233/233	---M--	200	added ('OK')	image/svg+xml	etag:%22e7e5d541552466c1bdc2b1ff624e9ce5%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/chack.svg	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/svg/chack.svg	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/order-details.html)
09:26:01	217459/217459	---M--	200	added ('OK')	image/gif	etag:%22b48e35d74feb2b6b72bef78ab92716a0%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/gif/cart.gif	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/gif/cart.gif	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/empty-cart.html)
09:26:02	206876/206876	---M--	200	added ('OK')	image/gif	etag:%22c6538d6e4a81dda0c7e7088ed00d5777%22	https://html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/gif/notifiction.gif	D:/fuzzy_profile/html-demo-orcin.vercel.app/mobile/fuzzy/assets/images/gif/notifiction.gif	(from https://html-demo-orcin.vercel.app/mobile/fuzzy/empty-notification.html)
